AGENCY,TRANSACTION_DATE,TRANSACTION_AMOUNT
Department of Small & Local Business Development,2016-12-31 00:00:00+00:00,1106.65
Department of Small & Local Business Development,2017-01-31 00:00:00+00:00,0.0
Department of Small & Local Business Development,2017-02-28 00:00:00+00:00,248.55166666666665
Department of Small & Local Business Development,2017-03-31 00:00:00+00:00,973.8352941176471
Department of Small & Local Business Development,2017-04-30 00:00:00+00:00,1267.655
Department of Small & Local Business Development,2017-05-31 00:00:00+00:00,1100.2304000000001
Department of Small & Local Business Development,2017-06-30 00:00:00+00:00,1546.536
Department of Small & Local Business Development,2017-07-31 00:00:00+00:00,961.8785714285714
Department of Small & Local Business Development,2017-08-31 00:00:00+00:00,1360.0664285714286
Department of Small & Local Business Development,2017-09-30 00:00:00+00:00,1299.1733333333332
Department of Small & Local Business Development,2017-10-31 00:00:00+00:00,470.00315789473683
Department of Small & Local Business Development,2017-11-30 00:00:00+00:00,296.1375
Department of Small & Local Business Development,2017-12-31 00:00:00+00:00,2258.28625
Department of Small & Local Business Development,2018-01-31 00:00:00+00:00,496.8037499999999
Department of Small & Local Business Development,2018-02-28 00:00:00+00:00,0.0
Department of Small & Local Business Development,2018-03-31 00:00:00+00:00,1225.5333333333335
Department of Small & Local Business Development,2018-04-30 00:00:00+00:00,314.8457142857143
Department of Small & Local Business Development,2018-05-31 00:00:00+00:00,4999.5
Department of Small & Local Business Development,2018-06-30 00:00:00+00:00,768.762
Department of Small & Local Business Development,2018-07-31 00:00:00+00:00,1978.5549999999998
Department of Small & Local Business Development,2018-08-31 00:00:00+00:00,1445.221
Department of Small & Local Business Development,2018-09-30 00:00:00+00:00,961.7823076923077
Department of Small & Local Business Development,2018-10-31 00:00:00+00:00,1334.7473333333335
Department of Small & Local Business Development,2018-11-30 00:00:00+00:00,2298.296
Department of Small & Local Business Development,2018-12-31 00:00:00+00:00,0.0
Department of Small & Local Business Development,2019-01-31 00:00:00+00:00,612.8085714285714
Department of Small & Local Business Development,2019-02-28 00:00:00+00:00,745.009
Department of Small & Local Business Development,2019-03-31 00:00:00+00:00,720.3257894736843
Department of Small & Local Business Development,2019-04-30 00:00:00+00:00,836.0846666666667
Department of Small & Local Business Development,2019-05-31 00:00:00+00:00,1052.4940000000001
Department of Small & Local Business Development,2019-06-30 00:00:00+00:00,133.18666666666667
Department of Small & Local Business Development,2019-07-31 00:00:00+00:00,1214.1125925925926
Department of Small & Local Business Development,2019-08-31 00:00:00+00:00,81.14999999999999
Department of Small & Local Business Development,2019-09-30 00:00:00+00:00,1135.1061904761907
Department of Small & Local Business Development,2019-10-31 00:00:00+00:00,626.297
Department of Small & Local Business Development,2019-11-30 00:00:00+00:00,764.3357142857142
Department of Small & Local Business Development,2019-12-31 00:00:00+00:00,0.0
Department of Small & Local Business Development,2020-01-31 00:00:00+00:00,727.2292857142855
Department of Small & Local Business Development,2020-02-29 00:00:00+00:00,808.2585
Department of Small & Local Business Development,2020-03-31 00:00:00+00:00,1209.4882352941174
Department of Small & Local Business Development,2020-04-30 00:00:00+00:00,870.1914285714286
Department of Small & Local Business Development,2020-05-31 00:00:00+00:00,101.9
Department of Small & Local Business Development,2020-06-30 00:00:00+00:00,877.8776923076923
Department of Small & Local Business Development,2020-07-31 00:00:00+00:00,225.0
Department of Small & Local Business Development,2020-08-31 00:00:00+00:00,593.5714285714286
Department of Small & Local Business Development,2020-09-30 00:00:00+00:00,0.0
Department of Small & Local Business Development,2020-10-31 00:00:00+00:00,2070.048333333333
Department on Disability Services,2009-01-31 00:00:00+00:00,394.9270297029704
Department on Disability Services,2009-02-28 00:00:00+00:00,553.5624999999998
Department on Disability Services,2009-03-31 00:00:00+00:00,360.86052631578946
Department on Disability Services,2009-04-30 00:00:00+00:00,353.24876712328773
Department on Disability Services,2009-05-31 00:00:00+00:00,377.32939393939387
Department on Disability Services,2009-06-30 00:00:00+00:00,410.01182795698924
Department on Disability Services,2009-07-31 00:00:00+00:00,437.99582608695624
Department on Disability Services,2009-08-31 00:00:00+00:00,430.0463076923074
Department on Disability Services,2009-09-30 00:00:00+00:00,677.0817415730337
Department on Disability Services,2009-10-31 00:00:00+00:00,433.9928865979379
Department on Disability Services,2009-11-30 00:00:00+00:00,383.5592035398228
Department on Disability Services,2009-12-31 00:00:00+00:00,455.6286666666665
Department on Disability Services,2010-01-31 00:00:00+00:00,509.2635652173914
Department on Disability Services,2010-02-28 00:00:00+00:00,405.50968085106393
Department on Disability Services,2010-03-31 00:00:00+00:00,470.8215436241612
Department on Disability Services,2010-04-30 00:00:00+00:00,307.896086956522
Department on Disability Services,2010-05-31 00:00:00+00:00,356.3888484848488
Department on Disability Services,2010-06-30 00:00:00+00:00,400.5741780821918
Department on Disability Services,2010-07-31 00:00:00+00:00,389.53241830065366
Department on Disability Services,2010-08-31 00:00:00+00:00,348.7661157024794
Department on Disability Services,2010-09-30 00:00:00+00:00,505.4720512820514
Department on Disability Services,2010-10-31 00:00:00+00:00,452.803488372093
Department on Disability Services,2010-11-30 00:00:00+00:00,384.99098901098915
Department on Disability Services,2010-12-31 00:00:00+00:00,482.61847619047603
Department on Disability Services,2011-01-31 00:00:00+00:00,453.1113157894738
Department on Disability Services,2011-02-28 00:00:00+00:00,510.7133653846153
Department on Disability Services,2011-03-31 00:00:00+00:00,535.1922641509434
Department on Disability Services,2011-04-30 00:00:00+00:00,408.64244444444455
Department on Disability Services,2011-05-31 00:00:00+00:00,398.19606060606066
Department on Disability Services,2011-06-30 00:00:00+00:00,465.88490384615375
Department on Disability Services,2011-07-31 00:00:00+00:00,375.3413698630136
Department on Disability Services,2011-08-31 00:00:00+00:00,435.60518987341777
Department on Disability Services,2011-09-30 00:00:00+00:00,458.98734513274337
Department on Disability Services,2011-10-31 00:00:00+00:00,307.80488636363646
Department on Disability Services,2011-11-30 00:00:00+00:00,381.60990566037754
Department on Disability Services,2011-12-31 00:00:00+00:00,488.32257142857145
Department on Disability Services,2012-01-31 00:00:00+00:00,379.31905660377345
Department on Disability Services,2012-02-29 00:00:00+00:00,405.5030158730157
Department on Disability Services,2012-03-31 00:00:00+00:00,459.19611111111095
Department on Disability Services,2012-04-30 00:00:00+00:00,434.39925000000005
Department on Disability Services,2012-05-31 00:00:00+00:00,356.8460439560439
Department on Disability Services,2012-06-30 00:00:00+00:00,438.86878048780494
Department on Disability Services,2012-07-31 00:00:00+00:00,426.6998924731183
Department on Disability Services,2012-08-31 00:00:00+00:00,230.25274999999993
Department on Disability Services,2012-09-30 00:00:00+00:00,350.6449302325582
Department on Disability Services,2012-10-31 00:00:00+00:00,214.08230392156867
Department on Disability Services,2012-11-30 00:00:00+00:00,187.48014018691592
Department on Disability Services,2012-12-31 00:00:00+00:00,214.66371212121211
Department on Disability Services,2013-01-31 00:00:00+00:00,206.0057516339869
Department on Disability Services,2013-02-28 00:00:00+00:00,207.86686868686868
Department on Disability Services,2013-03-31 00:00:00+00:00,210.03693693693688
Department on Disability Services,2013-04-30 00:00:00+00:00,226.2593953488372
Department on Disability Services,2013-05-31 00:00:00+00:00,163.59915555555554
Department on Disability Services,2013-06-30 00:00:00+00:00,356.6283743842364
Department on Disability Services,2013-07-31 00:00:00+00:00,295.85941747572804
Department on Disability Services,2013-08-31 00:00:00+00:00,283.6777700348432
Department on Disability Services,2013-09-30 00:00:00+00:00,315.9723404255319
Department on Disability Services,2013-10-31 00:00:00+00:00,627.1063333333333
Department on Disability Services,2013-11-30 00:00:00+00:00,268.3608496732026
Department on Disability Services,2013-12-31 00:00:00+00:00,329.29679245283023
Department on Disability Services,2014-01-31 00:00:00+00:00,260.30329545454555
Department on Disability Services,2014-02-28 00:00:00+00:00,240.5557232704402
Department on Disability Services,2014-03-31 00:00:00+00:00,245.37988023952084
Department on Disability Services,2014-04-30 00:00:00+00:00,233.77919191919187
Department on Disability Services,2014-05-31 00:00:00+00:00,336.146641221374
Department on Disability Services,2014-06-30 00:00:00+00:00,211.6239097744361
Department on Disability Services,2014-07-31 00:00:00+00:00,255.33530864197522
Department on Disability Services,2014-08-31 00:00:00+00:00,278.46723270440253
Department on Disability Services,2014-09-30 00:00:00+00:00,425.99932291666687
Department on Disability Services,2014-10-31 00:00:00+00:00,410.6695652173914
Department on Disability Services,2014-11-30 00:00:00+00:00,294.1054166666668
Department on Disability Services,2014-12-31 00:00:00+00:00,446.97644628099175
Department on Disability Services,2015-01-31 00:00:00+00:00,291.729872611465
Department on Disability Services,2015-02-28 00:00:00+00:00,255.16258426966286
Department on Disability Services,2015-03-31 00:00:00+00:00,324.9298620689656
Department on Disability Services,2015-04-30 00:00:00+00:00,255.59104712041878
Department on Disability Services,2015-05-31 00:00:00+00:00,384.52108527131776
Department on Disability Services,2015-06-30 00:00:00+00:00,285.3828773584904
Department on Disability Services,2015-07-31 00:00:00+00:00,0.0
Department on Disability Services,2015-08-31 00:00:00+00:00,251.92649425287357
Department on Disability Services,2015-09-30 00:00:00+00:00,215.04595092024542
Department on Disability Services,2015-10-31 00:00:00+00:00,280.71144000000004
Department on Disability Services,2015-11-30 00:00:00+00:00,240.82464968152868
Department on Disability Services,2015-12-31 00:00:00+00:00,596.0345454545454
Department on Disability Services,2016-01-31 00:00:00+00:00,215.21959595959598
Department on Disability Services,2016-02-29 00:00:00+00:00,185.94693181818184
Department on Disability Services,2016-03-31 00:00:00+00:00,199.45861445783135
Department on Disability Services,2016-04-30 00:00:00+00:00,192.74075268817202
Department on Disability Services,2016-05-31 00:00:00+00:00,177.82876543209872
Department on Disability Services,2016-06-30 00:00:00+00:00,172.14227979274614
Department on Disability Services,2016-07-31 00:00:00+00:00,266.2897448979591
Department on Disability Services,2016-08-31 00:00:00+00:00,208.1873063973064
Department on Disability Services,2016-09-30 00:00:00+00:00,213.36331983805658
Department on Disability Services,2016-10-31 00:00:00+00:00,264.3753125
Department on Disability Services,2016-11-30 00:00:00+00:00,228.1035398230089
Department on Disability Services,2016-12-31 00:00:00+00:00,232.04870833333334
Department on Disability Services,2017-01-31 00:00:00+00:00,0.0
Department on Disability Services,2017-02-28 00:00:00+00:00,197.78416000000004
Department on Disability Services,2017-03-31 00:00:00+00:00,217.68941391941394
Department on Disability Services,2017-04-30 00:00:00+00:00,148.6100877192982
Department on Disability Services,2017-05-31 00:00:00+00:00,238.5509322033898
Department on Disability Services,2017-06-30 00:00:00+00:00,217.7341538461539
Department on Disability Services,2017-07-31 00:00:00+00:00,178.54753363228704
Department on Disability Services,2017-08-31 00:00:00+00:00,158.08517241379306
Department on Disability Services,2017-09-30 00:00:00+00:00,295.26872093023246
Department on Disability Services,2017-10-31 00:00:00+00:00,153.45826388888892
Department on Disability Services,2017-11-30 00:00:00+00:00,216.65829787234043
Department on Disability Services,2017-12-31 00:00:00+00:00,207.54437158469943
Department on Disability Services,2018-01-31 00:00:00+00:00,205.85214285714278
Department on Disability Services,2018-02-28 00:00:00+00:00,66.37444444444445
Department on Disability Services,2018-03-31 00:00:00+00:00,191.20201086956524
Department on Disability Services,2018-04-30 00:00:00+00:00,170.92000000000007
Department on Disability Services,2018-05-31 00:00:00+00:00,119.61
Department on Disability Services,2018-06-30 00:00:00+00:00,228.1516666666666
Department on Disability Services,2018-07-31 00:00:00+00:00,24.939999999999998
Department on Disability Services,2018-08-31 00:00:00+00:00,274.2215720524017
Department on Disability Services,2018-09-30 00:00:00+00:00,302.19202072538855
Department on Disability Services,2018-10-31 00:00:00+00:00,246.22097826086937
Department on Disability Services,2018-11-30 00:00:00+00:00,245.96234636871515
Department on Disability Services,2018-12-31 00:00:00+00:00,0.0
Department on Disability Services,2019-01-31 00:00:00+00:00,285.11062499999997
Department on Disability Services,2019-02-28 00:00:00+00:00,226.9142763157895
Department on Disability Services,2019-03-31 00:00:00+00:00,190.0359302325581
Department on Disability Services,2019-04-30 00:00:00+00:00,272.83893004115225
Department on Disability Services,2019-05-31 00:00:00+00:00,195.0273399014778
Department on Disability Services,2019-06-30 00:00:00+00:00,227.2414798206277
Department on Disability Services,2019-07-31 00:00:00+00:00,201.186425120773
Department on Disability Services,2019-08-31 00:00:00+00:00,263.54244813277995
Department on Disability Services,2019-09-30 00:00:00+00:00,236.78191235059757
Department on Disability Services,2019-10-31 00:00:00+00:00,161.93078703703702
Department on Disability Services,2019-11-30 00:00:00+00:00,226.98668421052628
Department on Disability Services,2019-12-31 00:00:00+00:00,1318.97
Department on Disability Services,2020-01-31 00:00:00+00:00,154.81121338912138
Department on Disability Services,2020-02-29 00:00:00+00:00,208.56741116751274
Department on Disability Services,2020-03-31 00:00:00+00:00,205.90167883211677
Department on Disability Services,2020-04-30 00:00:00+00:00,187.07000000000002
Department on Disability Services,2020-05-31 00:00:00+00:00,127.97349999999999
Department on Disability Services,2020-06-30 00:00:00+00:00,533.6752631578948
Department on Disability Services,2020-07-31 00:00:00+00:00,72.17
Department on Disability Services,2020-08-31 00:00:00+00:00,438.4314705882353
Department on Disability Services,2020-09-30 00:00:00+00:00,0.0
Department on Disability Services,2020-10-31 00:00:00+00:00,431.8512727272727
Deputy Mayor for Economic Development,2009-01-31 00:00:00+00:00,93.91333333333334
Deputy Mayor for Economic Development,2009-02-28 00:00:00+00:00,118.7225
Deputy Mayor for Economic Development,2009-03-31 00:00:00+00:00,752.1583333333334
Deputy Mayor for Economic Development,2009-04-30 00:00:00+00:00,930.9000000000001
Deputy Mayor for Economic Development,2009-05-31 00:00:00+00:00,1059.0333333333333
Deputy Mayor for Economic Development,2009-06-30 00:00:00+00:00,437.21636363636367
Deputy Mayor for Economic Development,2009-07-31 00:00:00+00:00,690.3506666666666
Deputy Mayor for Economic Development,2009-08-31 00:00:00+00:00,804.8144444444445
Deputy Mayor for Economic Development,2009-09-30 00:00:00+00:00,781.9499999999999
Deputy Mayor for Economic Development,2009-10-31 00:00:00+00:00,1422.8566666666666
Deputy Mayor for Economic Development,2009-11-30 00:00:00+00:00,338.03800000000007
Deputy Mayor for Economic Development,2009-12-31 00:00:00+00:00,1155.0259999999998
Deputy Mayor for Economic Development,2010-01-31 00:00:00+00:00,650.0
Deputy Mayor for Economic Development,2010-02-28 00:00:00+00:00,315.315
Deputy Mayor for Economic Development,2010-03-31 00:00:00+00:00,95.99333333333333
Deputy Mayor for Economic Development,2010-04-30 00:00:00+00:00,233.21599999999998
Deputy Mayor for Economic Development,2010-05-31 00:00:00+00:00,285.75
Deputy Mayor for Economic Development,2010-06-30 00:00:00+00:00,451.3621428571429
Deputy Mayor for Economic Development,2010-07-31 00:00:00+00:00,754.99
Deputy Mayor for Economic Development,2010-08-31 00:00:00+00:00,636.7677777777777
Deputy Mayor for Economic Development,2010-09-30 00:00:00+00:00,365.68142857142857
Deputy Mayor for Economic Development,2010-10-31 00:00:00+00:00,624.6457142857142
Deputy Mayor for Economic Development,2010-11-30 00:00:00+00:00,762.9457142857142
Deputy Mayor for Economic Development,2010-12-31 00:00:00+00:00,868.2040000000001
Deputy Mayor for Economic Development,2011-01-31 00:00:00+00:00,565.2562499999999
Deputy Mayor for Economic Development,2011-02-28 00:00:00+00:00,7.4879999999999995
Deputy Mayor for Economic Development,2011-03-31 00:00:00+00:00,578.5181818181817
Deputy Mayor for Economic Development,2011-04-30 00:00:00+00:00,170.45545454545456
Deputy Mayor for Economic Development,2011-05-31 00:00:00+00:00,133.27272727272728
Deputy Mayor for Economic Development,2011-06-30 00:00:00+00:00,759.9583333333334
Deputy Mayor for Economic Development,2011-07-31 00:00:00+00:00,241.71
Deputy Mayor for Economic Development,2011-08-31 00:00:00+00:00,478.10625
Deputy Mayor for Economic Development,2011-09-30 00:00:00+00:00,530.4025
Deputy Mayor for Economic Development,2011-10-31 00:00:00+00:00,-179.09
Deputy Mayor for Economic Development,2011-11-30 00:00:00+00:00,429.38
Deputy Mayor for Economic Development,2011-12-31 00:00:00+00:00,417.659
Deputy Mayor for Economic Development,2012-01-31 00:00:00+00:00,386.1333333333334
Deputy Mayor for Economic Development,2012-02-29 00:00:00+00:00,490.26533333333333
Deputy Mayor for Economic Development,2012-03-31 00:00:00+00:00,333.3699999999999
Deputy Mayor for Economic Development,2012-04-30 00:00:00+00:00,329.531
Deputy Mayor for Economic Development,2012-05-31 00:00:00+00:00,328.541
Deputy Mayor for Economic Development,2012-06-30 00:00:00+00:00,257.6358823529412
Deputy Mayor for Economic Development,2012-07-31 00:00:00+00:00,270.94100000000003
Deputy Mayor for Economic Development,2012-08-31 00:00:00+00:00,303.3213636363636
Deputy Mayor for Economic Development,2012-09-30 00:00:00+00:00,248.12344827586207
Deputy Mayor for Economic Development,2012-10-31 00:00:00+00:00,423.8115000000001
Deputy Mayor for Economic Development,2012-11-30 00:00:00+00:00,372.64222222222224
Deputy Mayor for Economic Development,2012-12-31 00:00:00+00:00,348.90875
Deputy Mayor for Economic Development,2013-01-31 00:00:00+00:00,303.6709090909091
Deputy Mayor for Economic Development,2013-02-28 00:00:00+00:00,697.1085714285715
Deputy Mayor for Economic Development,2013-03-31 00:00:00+00:00,71.49888888888889
Deputy Mayor for Economic Development,2013-04-30 00:00:00+00:00,238.92
Deputy Mayor for Economic Development,2013-05-31 00:00:00+00:00,282.3412
Deputy Mayor for Economic Development,2013-06-30 00:00:00+00:00,243.21533333333335
Deputy Mayor for Economic Development,2013-07-31 00:00:00+00:00,172.64588235294121
Deputy Mayor for Economic Development,2013-08-31 00:00:00+00:00,331.09250000000003
Deputy Mayor for Economic Development,2013-09-30 00:00:00+00:00,355.6244444444444
Deputy Mayor for Economic Development,2013-10-31 00:00:00+00:00,266.8946666666667
Deputy Mayor for Economic Development,2013-11-30 00:00:00+00:00,240.48705882352942
Deputy Mayor for Economic Development,2013-12-31 00:00:00+00:00,238.92583333333334
Deputy Mayor for Economic Development,2014-01-31 00:00:00+00:00,305.21090909090907
Deputy Mayor for Economic Development,2014-02-28 00:00:00+00:00,430.76333333333326
Deputy Mayor for Economic Development,2014-03-31 00:00:00+00:00,270.6424
Deputy Mayor for Economic Development,2014-04-30 00:00:00+00:00,413.8612903225807
Deputy Mayor for Economic Development,2014-05-31 00:00:00+00:00,439.59
Deputy Mayor for Economic Development,2014-06-30 00:00:00+00:00,349.8424137931034
Deputy Mayor for Economic Development,2014-07-31 00:00:00+00:00,177.9746428571429
Deputy Mayor for Economic Development,2014-08-31 00:00:00+00:00,472.9534285714287
Deputy Mayor for Economic Development,2014-09-30 00:00:00+00:00,626.4540740740741
Deputy Mayor for Economic Development,2014-10-31 00:00:00+00:00,530.6981395348837
Deputy Mayor for Economic Development,2014-11-30 00:00:00+00:00,739.1531578947369
Deputy Mayor for Economic Development,2014-12-31 00:00:00+00:00,270.0542105263157
Deputy Mayor for Economic Development,2015-01-31 00:00:00+00:00,376.87954545454545
Deputy Mayor for Economic Development,2015-02-28 00:00:00+00:00,427.46882352941174
Deputy Mayor for Economic Development,2015-03-31 00:00:00+00:00,413.2754166666666
Deputy Mayor for Economic Development,2015-04-30 00:00:00+00:00,512.0652
Deputy Mayor for Economic Development,2015-05-31 00:00:00+00:00,343.79692307692306
Deputy Mayor for Economic Development,2015-06-30 00:00:00+00:00,595.5968750000001
Deputy Mayor for Economic Development,2015-07-31 00:00:00+00:00,0.0
Deputy Mayor for Economic Development,2015-08-31 00:00:00+00:00,334.0226086956522
Deputy Mayor for Economic Development,2015-09-30 00:00:00+00:00,1130.1357142857144
Deputy Mayor for Economic Development,2015-10-31 00:00:00+00:00,212.02437499999996
Deputy Mayor for Economic Development,2015-11-30 00:00:00+00:00,649.9459999999999
Deputy Mayor for Economic Development,2015-12-31 00:00:00+00:00,614.5233333333334
Deputy Mayor for Economic Development,2016-01-31 00:00:00+00:00,850.2513333333334
Deputy Mayor for Economic Development,2016-02-29 00:00:00+00:00,808.3726086956523
Deputy Mayor for Economic Development,2016-03-31 00:00:00+00:00,442.4888888888889
Deputy Mayor for Economic Development,2016-04-30 00:00:00+00:00,633.5872972972973
Deputy Mayor for Economic Development,2016-05-31 00:00:00+00:00,598.2105263157896
Deputy Mayor for Economic Development,2016-06-30 00:00:00+00:00,605.7045945945947
Deputy Mayor for Economic Development,2016-07-31 00:00:00+00:00,668.7240909090909
Deputy Mayor for Economic Development,2016-08-31 00:00:00+00:00,404.78799999999995
Deputy Mayor for Economic Development,2016-09-30 00:00:00+00:00,896.9069565217392
Deputy Mayor for Economic Development,2016-10-31 00:00:00+00:00,512.3715384615384
Deputy Mayor for Economic Development,2016-11-30 00:00:00+00:00,358.03647058823526
Deputy Mayor for Economic Development,2016-12-31 00:00:00+00:00,463.06944444444446
Deputy Mayor for Economic Development,2017-01-31 00:00:00+00:00,0.0
Deputy Mayor for Economic Development,2017-02-28 00:00:00+00:00,433.71
Deputy Mayor for Economic Development,2017-03-31 00:00:00+00:00,631.8884615384615
Deputy Mayor for Economic Development,2017-04-30 00:00:00+00:00,472.8264516129032
Deputy Mayor for Economic Development,2017-05-31 00:00:00+00:00,899.8113636363637
Deputy Mayor for Economic Development,2017-06-30 00:00:00+00:00,548.6065000000001
Deputy Mayor for Economic Development,2017-07-31 00:00:00+00:00,557.46
Deputy Mayor for Economic Development,2017-08-31 00:00:00+00:00,57.98571428571429
Deputy Mayor for Economic Development,2017-09-30 00:00:00+00:00,627.8114285714286
Deputy Mayor for Economic Development,2017-10-31 00:00:00+00:00,697.6899999999999
Deputy Mayor for Economic Development,2017-11-30 00:00:00+00:00,671.7142105263159
Deputy Mayor for Economic Development,2017-12-31 00:00:00+00:00,568.2115000000001
Deputy Mayor for Economic Development,2018-01-31 00:00:00+00:00,243.16956521739132
Deputy Mayor for Economic Development,2018-02-28 00:00:00+00:00,1595.7266666666667
Deputy Mayor for Economic Development,2018-03-31 00:00:00+00:00,417.35142857142864
Deputy Mayor for Economic Development,2018-04-30 00:00:00+00:00,560.0014814814814
Deputy Mayor for Economic Development,2018-05-31 00:00:00+00:00,950.0
Deputy Mayor for Economic Development,2018-06-30 00:00:00+00:00,343.8872727272728
Deputy Mayor for Economic Development,2018-07-31 00:00:00+00:00,125.0
Deputy Mayor for Economic Development,2018-08-31 00:00:00+00:00,542.18
Deputy Mayor for Economic Development,2018-09-30 00:00:00+00:00,432.86125
Deputy Mayor for Economic Development,2018-10-31 00:00:00+00:00,295.8944444444444
Deputy Mayor for Economic Development,2018-11-30 00:00:00+00:00,205.0
Deputy Mayor for Economic Development,2018-12-31 00:00:00+00:00,0.0
Deputy Mayor for Economic Development,2019-01-31 00:00:00+00:00,1001.9748717948717
Deputy Mayor for Economic Development,2019-02-28 00:00:00+00:00,304.05863636363637
Deputy Mayor for Economic Development,2019-03-31 00:00:00+00:00,483.0179166666667
Deputy Mayor for Economic Development,2019-04-30 00:00:00+00:00,418.93
Deputy Mayor for Economic Development,2019-05-31 00:00:00+00:00,549.8754545454545
Deputy Mayor for Economic Development,2019-06-30 00:00:00+00:00,551.42375
Deputy Mayor for Economic Development,2019-07-31 00:00:00+00:00,620.2551515151515
Deputy Mayor for Economic Development,2019-08-31 00:00:00+00:00,300.2795238095238
Deputy Mayor for Economic Development,2019-09-30 00:00:00+00:00,754.0333333333333
Deputy Mayor for Economic Development,2019-10-31 00:00:00+00:00,440.22238095238095
Deputy Mayor for Economic Development,2019-11-30 00:00:00+00:00,895.2834999999999
Deputy Mayor for Economic Development,2019-12-31 00:00:00+00:00,0.0
Deputy Mayor for Economic Development,2020-01-31 00:00:00+00:00,247.00576923076926
Deputy Mayor for Economic Development,2020-02-29 00:00:00+00:00,444.49928571428546
Deputy Mayor for Economic Development,2020-03-31 00:00:00+00:00,683.9815789473683
Deputy Mayor for Economic Development,2020-04-30 00:00:00+00:00,116.98833333333333
Deputy Mayor for Economic Development,2020-05-31 00:00:00+00:00,16.545555555555573
Deputy Mayor for Economic Development,2020-06-30 00:00:00+00:00,882.5933333333334
Deputy Mayor for Economic Development,2020-07-31 00:00:00+00:00,508.26
Deputy Mayor for Economic Development,2020-08-31 00:00:00+00:00,295.6933333333333
Deputy Mayor for Economic Development,2020-09-30 00:00:00+00:00,456.0
Deputy Mayor for Economic Development,2020-10-31 00:00:00+00:00,360.6227272727272
Disability Compensation Fund,2009-01-31 00:00:00+00:00,336.6363636363637
Disability Compensation Fund,2009-02-28 00:00:00+00:00,0.0
Disability Compensation Fund,2009-03-31 00:00:00+00:00,567.055
Disability Compensation Fund,2009-04-30 00:00:00+00:00,407.90636363636366
Disability Compensation Fund,2009-05-31 00:00:00+00:00,616.5566666666667
Disability Compensation Fund,2009-06-30 00:00:00+00:00,0.0
Disability Compensation Fund,2009-07-31 00:00:00+00:00,0.0
Disability Compensation Fund,2009-08-31 00:00:00+00:00,0.0
Disability Compensation Fund,2009-09-30 00:00:00+00:00,0.0
Disability Compensation Fund,2009-10-31 00:00:00+00:00,598.9966666666667
Disability Compensation Fund,2009-11-30 00:00:00+00:00,1223.9225000000001
Disability Compensation Fund,2009-12-31 00:00:00+00:00,0.0
Disability Compensation Fund,2010-01-31 00:00:00+00:00,0.0
Disability Compensation Fund,2010-02-28 00:00:00+00:00,0.0
Disability Compensation Fund,2010-03-31 00:00:00+00:00,0.0
Disability Compensation Fund,2010-04-30 00:00:00+00:00,0.0
Disability Compensation Fund,2010-05-31 00:00:00+00:00,0.0
Disability Compensation Fund,2010-06-30 00:00:00+00:00,0.0
Disability Compensation Fund,2010-07-31 00:00:00+00:00,0.0
Disability Compensation Fund,2010-08-31 00:00:00+00:00,0.0
Disability Compensation Fund,2010-09-30 00:00:00+00:00,0.0
Disability Compensation Fund,2010-10-31 00:00:00+00:00,0.0
Disability Compensation Fund,2010-11-30 00:00:00+00:00,0.0
Disability Compensation Fund,2010-12-31 00:00:00+00:00,0.0
Disability Compensation Fund,2011-01-31 00:00:00+00:00,0.0
Disability Compensation Fund,2011-02-28 00:00:00+00:00,0.0
Disability Compensation Fund,2011-03-31 00:00:00+00:00,0.0
Disability Compensation Fund,2011-04-30 00:00:00+00:00,0.0
Disability Compensation Fund,2011-05-31 00:00:00+00:00,0.0
Disability Compensation Fund,2011-06-30 00:00:00+00:00,0.0
Disability Compensation Fund,2011-07-31 00:00:00+00:00,0.0
Disability Compensation Fund,2011-08-31 00:00:00+00:00,0.0
Disability Compensation Fund,2011-09-30 00:00:00+00:00,0.0
Disability Compensation Fund,2011-10-31 00:00:00+00:00,0.0
Disability Compensation Fund,2011-11-30 00:00:00+00:00,0.0
Disability Compensation Fund,2011-12-31 00:00:00+00:00,0.0
Disability Compensation Fund,2012-01-31 00:00:00+00:00,0.0
Disability Compensation Fund,2012-02-29 00:00:00+00:00,0.0
Disability Compensation Fund,2012-03-31 00:00:00+00:00,0.0
Disability Compensation Fund,2012-04-30 00:00:00+00:00,0.0
Disability Compensation Fund,2012-05-31 00:00:00+00:00,0.0
Disability Compensation Fund,2012-06-30 00:00:00+00:00,0.0
Disability Compensation Fund,2012-07-31 00:00:00+00:00,0.0
Disability Compensation Fund,2012-08-31 00:00:00+00:00,0.0
Disability Compensation Fund,2012-09-30 00:00:00+00:00,0.0
Disability Compensation Fund,2012-10-31 00:00:00+00:00,0.0
Disability Compensation Fund,2012-11-30 00:00:00+00:00,0.0
Disability Compensation Fund,2012-12-31 00:00:00+00:00,0.0
Disability Compensation Fund,2013-01-31 00:00:00+00:00,0.0
Disability Compensation Fund,2013-02-28 00:00:00+00:00,0.0
Disability Compensation Fund,2013-03-31 00:00:00+00:00,0.0
Disability Compensation Fund,2013-04-30 00:00:00+00:00,0.0
Disability Compensation Fund,2013-05-31 00:00:00+00:00,0.0
Disability Compensation Fund,2013-06-30 00:00:00+00:00,0.0
Disability Compensation Fund,2013-07-31 00:00:00+00:00,0.0
Disability Compensation Fund,2013-08-31 00:00:00+00:00,0.0
Disability Compensation Fund,2013-09-30 00:00:00+00:00,0.0
Disability Compensation Fund,2013-10-31 00:00:00+00:00,0.0
