AGENCY,TRANSACTION_DATE,Diff
Medical Liability Captive Insurance Agency,2016-01-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2016-02-29 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2016-03-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2016-04-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2016-05-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2016-06-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2016-07-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2016-08-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2016-09-30 00:00:00+00:00,-1092.02
Medical Liability Captive Insurance Agency,2016-10-31 00:00:00+00:00,3347.7300000000005
Medical Liability Captive Insurance Agency,2016-11-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2016-12-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-01-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-02-28 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-03-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-04-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-05-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-06-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-07-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-08-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-09-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-10-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-11-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2017-12-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-01-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-02-28 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-03-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-04-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-05-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-06-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-07-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-08-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-09-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-10-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-11-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2018-12-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2019-01-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2019-02-28 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2019-03-31 00:00:00+00:00,-4937.68
Medical Liability Captive Insurance Agency,2019-04-30 00:00:00+00:00,-676.0
Medical Liability Captive Insurance Agency,2019-05-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2019-06-30 00:00:00+00:00,-4.440000000000001
Medical Liability Captive Insurance Agency,2019-07-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2019-08-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2019-09-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2019-10-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2019-11-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2019-12-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2020-01-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2020-02-29 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2020-03-31 00:00:00+00:00,602.76
Medical Liability Captive Insurance Agency,2020-04-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2020-05-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2020-06-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2020-07-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2020-08-31 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2020-09-30 00:00:00+00:00,0.0
Medical Liability Captive Insurance Agency,2020-10-31 00:00:00+00:00,3234.53
Metropolitan Police Department,2009-01-31 00:00:00+00:00,-44.49453488372094
Metropolitan Police Department,2009-02-28 00:00:00+00:00,7.0446428571428585
Metropolitan Police Department,2009-03-31 00:00:00+00:00,-8.76146788990826
Metropolitan Police Department,2009-04-30 00:00:00+00:00,21.878048780487816
Metropolitan Police Department,2009-05-31 00:00:00+00:00,-6.880512820512827
Metropolitan Police Department,2009-06-30 00:00:00+00:00,-5.697938144329904
Metropolitan Police Department,2009-07-31 00:00:00+00:00,2.400299999999995
Metropolitan Police Department,2009-08-31 00:00:00+00:00,-6.892903225806441
Metropolitan Police Department,2009-09-30 00:00:00+00:00,6.911538461538459
Metropolitan Police Department,2009-10-31 00:00:00+00:00,-5.546728971962628
Metropolitan Police Department,2009-11-30 00:00:00+00:00,0.6140845070422535
Metropolitan Police Department,2009-12-31 00:00:00+00:00,1.3808823529411731
Metropolitan Police Department,2010-01-31 00:00:00+00:00,-3.365824175824171
Metropolitan Police Department,2010-02-28 00:00:00+00:00,35.020806451612906
Metropolitan Police Department,2010-03-31 00:00:00+00:00,-9.733727810650887
Metropolitan Police Department,2010-04-30 00:00:00+00:00,-3.3872580645161223
Metropolitan Police Department,2010-05-31 00:00:00+00:00,-0.4532919254658358
Metropolitan Police Department,2010-06-30 00:00:00+00:00,17.236641221374047
Metropolitan Police Department,2010-07-31 00:00:00+00:00,-13.140500000000003
Metropolitan Police Department,2010-08-31 00:00:00+00:00,-0.23816666666666755
Metropolitan Police Department,2010-09-30 00:00:00+00:00,3.010239520958083
Metropolitan Police Department,2010-10-31 00:00:00+00:00,-3.126762589928053
Metropolitan Police Department,2010-11-30 00:00:00+00:00,0.10144680851063605
Metropolitan Police Department,2010-12-31 00:00:00+00:00,12.933041237113397
Metropolitan Police Department,2011-01-31 00:00:00+00:00,-11.8370731707317
Metropolitan Police Department,2011-02-28 00:00:00+00:00,-0.9228787878787874
Metropolitan Police Department,2011-03-31 00:00:00+00:00,-5.328225806451603
Metropolitan Police Department,2011-04-30 00:00:00+00:00,9.959813084112152
Metropolitan Police Department,2011-05-31 00:00:00+00:00,7.6402
Metropolitan Police Department,2011-06-30 00:00:00+00:00,-17.20469026548674
Metropolitan Police Department,2011-07-31 00:00:00+00:00,-0.45326666666665383
Metropolitan Police Department,2011-08-31 00:00:00+00:00,-1.2587786259542022
Metropolitan Police Department,2011-09-30 00:00:00+00:00,3.627118644067809
Metropolitan Police Department,2011-10-31 00:00:00+00:00,-5.9183673469387905
Metropolitan Police Department,2011-11-30 00:00:00+00:00,4.799473684210526
Metropolitan Police Department,2011-12-31 00:00:00+00:00,-1.2974719101123533
Metropolitan Police Department,2012-01-31 00:00:00+00:00,4.93865030674846
Metropolitan Police Department,2012-02-29 00:00:00+00:00,-7.1788392857142895
Metropolitan Police Department,2012-03-31 00:00:00+00:00,0.02985185185184828
Metropolitan Police Department,2012-04-30 00:00:00+00:00,0.2564102564102622
Metropolitan Police Department,2012-05-31 00:00:00+00:00,12.27360824742268
Metropolitan Police Department,2012-06-30 00:00:00+00:00,-9.220980392156857
Metropolitan Police Department,2012-07-31 00:00:00+00:00,-1.876060606060606
Metropolitan Police Department,2012-08-31 00:00:00+00:00,33.52447552447552
Metropolitan Police Department,2012-09-30 00:00:00+00:00,-20.056068376068367
Metropolitan Police Department,2012-10-31 00:00:00+00:00,-17.308965517241376
Metropolitan Police Department,2012-11-30 00:00:00+00:00,3.4033613445378115
Metropolitan Police Department,2012-12-31 00:00:00+00:00,-1.6249999999999971
Metropolitan Police Department,2013-01-31 00:00:00+00:00,-0.7384905660377356
Metropolitan Police Department,2013-02-28 00:00:00+00:00,-0.5466666666666704
Metropolitan Police Department,2013-03-31 00:00:00+00:00,0.47532608695652934
Metropolitan Police Department,2013-04-30 00:00:00+00:00,-0.21808695652173848
Metropolitan Police Department,2013-05-31 00:00:00+00:00,3.4117647058823453
Metropolitan Police Department,2013-06-30 00:00:00+00:00,2.4792999999999994
Metropolitan Police Department,2013-07-31 00:00:00+00:00,-4.668842975206612
Metropolitan Police Department,2013-08-31 00:00:00+00:00,-0.36387096774193023
Metropolitan Police Department,2013-09-30 00:00:00+00:00,46.68888888888888
Metropolitan Police Department,2013-10-31 00:00:00+00:00,-42.48411764705884
Metropolitan Police Department,2013-11-30 00:00:00+00:00,-0.576907216494841
Metropolitan Police Department,2013-12-31 00:00:00+00:00,0.268000000000001
Metropolitan Police Department,2014-01-31 00:00:00+00:00,-0.9122972972972971
Metropolitan Police Department,2014-02-28 00:00:00+00:00,1.6294791666666697
Metropolitan Police Department,2014-03-31 00:00:00+00:00,12.29365853658537
Metropolitan Police Department,2014-04-30 00:00:00+00:00,-12.081395348837203
Metropolitan Police Department,2014-05-31 00:00:00+00:00,7.795180722891558
Metropolitan Police Department,2014-06-30 00:00:00+00:00,8.730337078651694
Metropolitan Police Department,2014-07-31 00:00:00+00:00,-6.5170940170940135
Metropolitan Police Department,2014-08-31 00:00:00+00:00,5.838709677419362
Metropolitan Police Department,2014-09-30 00:00:00+00:00,-19.43452380952382
Metropolitan Police Department,2014-10-31 00:00:00+00:00,3.0605691056910573
Metropolitan Police Department,2014-11-30 00:00:00+00:00,16.545416666666664
Metropolitan Police Department,2014-12-31 00:00:00+00:00,-9.227936507936517
Metropolitan Police Department,2015-01-31 00:00:00+00:00,20.196949152542356
Metropolitan Police Department,2015-02-28 00:00:00+00:00,-20.01416666666665
Metropolitan Police Department,2015-03-31 00:00:00+00:00,1.9055813953488465
Metropolitan Police Department,2015-04-30 00:00:00+00:00,-2.757500000000004
Metropolitan Police Department,2015-05-31 00:00:00+00:00,-0.6534426229508218
Metropolitan Police Department,2015-06-30 00:00:00+00:00,3.6721518987341875
Metropolitan Police Department,2015-07-31 00:00:00+00:00,0.0
Metropolitan Police Department,2015-08-31 00:00:00+00:00,26.885235294117646
Metropolitan Police Department,2015-09-30 00:00:00+00:00,-19.57917293233086
Metropolitan Police Department,2015-10-31 00:00:00+00:00,1.789333333333333
Metropolitan Police Department,2015-11-30 00:00:00+00:00,-29.393023255813954
Metropolitan Police Department,2015-12-31 00:00:00+00:00,421.68833333333333
Metropolitan Police Department,2016-01-31 00:00:00+00:00,-6.2411594202898595
Metropolitan Police Department,2016-02-29 00:00:00+00:00,-20.041485148514848
Metropolitan Police Department,2016-03-31 00:00:00+00:00,12.193069306930688
Metropolitan Police Department,2016-04-30 00:00:00+00:00,-4.567678571428566
Metropolitan Police Department,2016-05-31 00:00:00+00:00,4.382033898305086
Metropolitan Police Department,2016-06-30 00:00:00+00:00,21.83009708737864
Metropolitan Police Department,2016-07-31 00:00:00+00:00,-20.03594771241829
Metropolitan Police Department,2016-08-31 00:00:00+00:00,-2.0588235294117743
Metropolitan Police Department,2016-09-30 00:00:00+00:00,0.08663366336633438
Metropolitan Police Department,2016-10-31 00:00:00+00:00,3.7553999999999967
Metropolitan Police Department,2016-11-30 00:00:00+00:00,-3.757017543859643
Metropolitan Police Department,2016-12-31 00:00:00+00:00,0.26272727272726115
Metropolitan Police Department,2017-01-31 00:00:00+00:00,0.0
Metropolitan Police Department,2017-02-28 00:00:00+00:00,-2.147421875000007
Metropolitan Police Department,2017-03-31 00:00:00+00:00,1.7965359477124176
Metropolitan Police Department,2017-04-30 00:00:00+00:00,4.484536082474228
Metropolitan Police Department,2017-05-31 00:00:00+00:00,17.788461538461544
Metropolitan Police Department,2017-06-30 00:00:00+00:00,-17.68345070422536
Metropolitan Police Department,2017-07-31 00:00:00+00:00,-1.7078030303030294
Metropolitan Police Department,2017-08-31 00:00:00+00:00,-0.4008695652173958
Metropolitan Police Department,2017-09-30 00:00:00+00:00,2.9312149532710228
Metropolitan Police Department,2017-10-31 00:00:00+00:00,-3.978021978021998
Metropolitan Police Department,2017-11-30 00:00:00+00:00,1.8086419753086365
Metropolitan Police Department,2017-12-31 00:00:00+00:00,7.755102040816326
Metropolitan Police Department,2018-01-31 00:00:00+00:00,-12.068373983739836
Metropolitan Police Department,2018-02-28 00:00:00+00:00,252.08333333333334
Metropolitan Police Department,2018-03-31 00:00:00+00:00,-8.28794392523364
Metropolitan Police Department,2018-04-30 00:00:00+00:00,36.13275229357797
Metropolitan Police Department,2018-05-31 00:00:00+00:00,-1274.7866666666666
Metropolitan Police Department,2018-06-30 00:00:00+00:00,6.1000632911392385
Metropolitan Police Department,2018-07-31 00:00:00+00:00,-28.30400000000004
Metropolitan Police Department,2018-08-31 00:00:00+00:00,-1.1297575757575755
Metropolitan Police Department,2018-09-30 00:00:00+00:00,0.9654594594594547
Metropolitan Police Department,2018-10-31 00:00:00+00:00,-4.758615384615393
Metropolitan Police Department,2018-11-30 00:00:00+00:00,1.940720720720708
Metropolitan Police Department,2018-12-31 00:00:00+00:00,2084.51
Metropolitan Police Department,2019-01-31 00:00:00+00:00,-16.821682242990654
Metropolitan Police Department,2019-02-28 00:00:00+00:00,21.733796296296298
Metropolitan Police Department,2019-03-31 00:00:00+00:00,-18.05052980132449
Metropolitan Police Department,2019-04-30 00:00:00+00:00,8.30953125
Metropolitan Police Department,2019-05-31 00:00:00+00:00,-6.78512048192771
Metropolitan Police Department,2019-06-30 00:00:00+00:00,13.795743243243244
Metropolitan Police Department,2019-07-31 00:00:00+00:00,-4.499599999999991
Metropolitan Police Department,2019-08-31 00:00:00+00:00,2.1181192660550523
Metropolitan Police Department,2019-09-30 00:00:00+00:00,-17.487904761904755
Metropolitan Police Department,2019-10-31 00:00:00+00:00,0.03871212121211316
Metropolitan Police Department,2019-11-30 00:00:00+00:00,0.872110091743098
Metropolitan Police Department,2019-12-31 00:00:00+00:00,-7.646666666666666
Metropolitan Police Department,2020-01-31 00:00:00+00:00,11.272000000000004
Metropolitan Police Department,2020-02-29 00:00:00+00:00,-5.273036649214655
Metropolitan Police Department,2020-03-31 00:00:00+00:00,-11.069479166666673
Metropolitan Police Department,2020-04-30 00:00:00+00:00,27.347142857142867
Metropolitan Police Department,2020-05-31 00:00:00+00:00,16.890000000000057
Metropolitan Police Department,2020-06-30 00:00:00+00:00,-16.100571428571428
Metropolitan Police Department,2020-07-31 00:00:00+00:00,0.0
Metropolitan Police Department,2020-08-31 00:00:00+00:00,27.804242424242425
Metropolitan Police Department,2020-09-30 00:00:00+00:00,-1010.28
Metropolitan Police Department,2020-10-31 00:00:00+00:00,28.390243902439025
NFP Hospital Corporation,2010-12-31 00:00:00+00:00,-357.67666666666656
NFP Hospital Corporation,2011-01-31 00:00:00+00:00,-14.35833333333334
NFP Hospital Corporation,2011-02-28 00:00:00+00:00,22.90571428571429
NFP Hospital Corporation,2011-03-31 00:00:00+00:00,-12.080625000000014
NFP Hospital Corporation,2011-04-30 00:00:00+00:00,6.189166666666665
NFP Hospital Corporation,2011-05-31 00:00:00+00:00,24.70647058823529
NFP Hospital Corporation,2011-06-30 00:00:00+00:00,58.149565217391284
NFP Hospital Corporation,2011-07-31 00:00:00+00:00,-158.55900000000003
NFP Hospital Corporation,2011-08-31 00:00:00+00:00,0.7680000000000178
NFP Hospital Corporation,2011-09-30 00:00:00+00:00,-9.585714285714285
NFP Hospital Corporation,2011-10-31 00:00:00+00:00,-6.468636363636372
NFP Hospital Corporation,2011-11-30 00:00:00+00:00,1.999285714285715
NFP Hospital Corporation,2011-12-31 00:00:00+00:00,33.7228
NFP Hospital Corporation,2012-01-31 00:00:00+00:00,-19.866818181818193
NFP Hospital Corporation,2012-02-29 00:00:00+00:00,-18.97681818181818
NFP Hospital Corporation,2012-03-31 00:00:00+00:00,16.735555555555568
NFP Hospital Corporation,2012-04-30 00:00:00+00:00,-16.189444444444444
NFP Hospital Corporation,2012-05-31 00:00:00+00:00,18.534615384615392
NFP Hospital Corporation,2012-06-30 00:00:00+00:00,-27.388461538461534
NFP Hospital Corporation,2012-07-31 00:00:00+00:00,23.98909090909091
NFP Hospital Corporation,2012-08-31 00:00:00+00:00,23.10578947368421
NFP Hospital Corporation,2012-09-30 00:00:00+00:00,-6.214999999999995
NFP Hospital Corporation,2012-10-31 00:00:00+00:00,38.254999999999995
NFP Hospital Corporation,2012-11-30 00:00:00+00:00,-73.00533333333331
NFP Hospital Corporation,2012-12-31 00:00:00+00:00,-5.681764705882352
NFP Hospital Corporation,2013-01-31 00:00:00+00:00,6.910000000000005
NFP Hospital Corporation,2013-02-28 00:00:00+00:00,-5.727272727272722
NFP Hospital Corporation,2013-03-31 00:00:00+00:00,-9.75333333333333
NFP Hospital Corporation,2013-04-30 00:00:00+00:00,-0.34636363636364176
NFP Hospital Corporation,2013-05-31 00:00:00+00:00,-11.478333333333325
NFP Hospital Corporation,2013-06-30 00:00:00+00:00,36.416666666666664
NFP Hospital Corporation,2013-07-31 00:00:00+00:00,-8.732857142857153
NFP Hospital Corporation,2013-08-31 00:00:00+00:00,14.638749999999987
NFP Hospital Corporation,2013-09-30 00:00:00+00:00,-14.856249999999974
NFP Hospital Corporation,2013-10-31 00:00:00+00:00,0.0
NFP Hospital Corporation,2013-11-30 00:00:00+00:00,0.0
NFP Hospital Corporation,2013-12-31 00:00:00+00:00,-25.405
NFP Hospital Corporation,2014-01-31 00:00:00+00:00,113.76500000000001
OFFICE OF CAMPAIGN FINANCE,2012-09-30 00:00:00+00:00,81.70999999999997
OFFICE OF CAMPAIGN FINANCE,2012-10-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2012-11-30 00:00:00+00:00,66.46000000000004
OFFICE OF CAMPAIGN FINANCE,2012-12-31 00:00:00+00:00,-632.22
OFFICE OF CAMPAIGN FINANCE,2013-01-31 00:00:00+00:00,-7.560000000000002
OFFICE OF CAMPAIGN FINANCE,2013-02-28 00:00:00+00:00,357.41
OFFICE OF CAMPAIGN FINANCE,2013-03-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2013-04-30 00:00:00+00:00,-638.105
OFFICE OF CAMPAIGN FINANCE,2013-05-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2013-06-30 00:00:00+00:00,118.97999999999999
OFFICE OF CAMPAIGN FINANCE,2013-07-31 00:00:00+00:00,780.0
OFFICE OF CAMPAIGN FINANCE,2013-08-31 00:00:00+00:00,-699.0
OFFICE OF CAMPAIGN FINANCE,2013-09-30 00:00:00+00:00,81.2
OFFICE OF CAMPAIGN FINANCE,2013-10-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2013-11-30 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2013-12-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2014-01-31 00:00:00+00:00,-152.0
OFFICE OF CAMPAIGN FINANCE,2014-02-28 00:00:00+00:00,-465.55
OFFICE OF CAMPAIGN FINANCE,2014-03-31 00:00:00+00:00,1048.55
OFFICE OF CAMPAIGN FINANCE,2014-04-30 00:00:00+00:00,-462.0
OFFICE OF CAMPAIGN FINANCE,2014-05-31 00:00:00+00:00,256.5
OFFICE OF CAMPAIGN FINANCE,2014-06-30 00:00:00+00:00,-189.22500000000002
OFFICE OF CAMPAIGN FINANCE,2014-07-31 00:00:00+00:00,5.534615384615384
OFFICE OF CAMPAIGN FINANCE,2014-08-31 00:00:00+00:00,1539.0
OFFICE OF CAMPAIGN FINANCE,2014-09-30 00:00:00+00:00,-606.0
OFFICE OF CAMPAIGN FINANCE,2014-10-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2014-11-30 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2014-12-31 00:00:00+00:00,4128.58
OFFICE OF CAMPAIGN FINANCE,2015-01-31 00:00:00+00:00,3950.42
OFFICE OF CAMPAIGN FINANCE,2015-02-28 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2015-03-31 00:00:00+00:00,-2900.04
OFFICE OF CAMPAIGN FINANCE,2015-04-30 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2015-05-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2015-06-30 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2015-07-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2015-08-31 00:00:00+00:00,-487.4925
OFFICE OF CAMPAIGN FINANCE,2015-09-30 00:00:00+00:00,1.9149999999999636
OFFICE OF CAMPAIGN FINANCE,2015-10-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2015-11-30 00:00:00+00:00,81.69
OFFICE OF CAMPAIGN FINANCE,2015-12-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2016-01-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2016-02-29 00:00:00+00:00,919.3299999999999
OFFICE OF CAMPAIGN FINANCE,2016-03-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2016-04-30 00:00:00+00:00,-301.645
OFFICE OF CAMPAIGN FINANCE,2016-05-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2016-06-30 00:00:00+00:00,-3.7914285714285745
OFFICE OF CAMPAIGN FINANCE,2016-07-31 00:00:00+00:00,207.615
OFFICE OF CAMPAIGN FINANCE,2016-08-31 00:00:00+00:00,-685.4733333333334
OFFICE OF CAMPAIGN FINANCE,2016-09-30 00:00:00+00:00,34.5
OFFICE OF CAMPAIGN FINANCE,2016-10-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2016-11-30 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2016-12-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2017-01-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2017-02-28 00:00:00+00:00,137.0
OFFICE OF CAMPAIGN FINANCE,2017-03-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2017-04-30 00:00:00+00:00,305.0
OFFICE OF CAMPAIGN FINANCE,2017-05-31 00:00:00+00:00,-389.5
OFFICE OF CAMPAIGN FINANCE,2017-06-30 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2017-07-31 00:00:00+00:00,836.52
OFFICE OF CAMPAIGN FINANCE,2017-08-31 00:00:00+00:00,67.59
OFFICE OF CAMPAIGN FINANCE,2017-09-30 00:00:00+00:00,-315.4925
OFFICE OF CAMPAIGN FINANCE,2017-10-31 00:00:00+00:00,-263.0
OFFICE OF CAMPAIGN FINANCE,2017-11-30 00:00:00+00:00,556.9
OFFICE OF CAMPAIGN FINANCE,2017-12-31 00:00:00+00:00,-215.95
OFFICE OF CAMPAIGN FINANCE,2018-01-31 00:00:00+00:00,136.39999999999998
OFFICE OF CAMPAIGN FINANCE,2018-02-28 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2018-03-31 00:00:00+00:00,436.8
OFFICE OF CAMPAIGN FINANCE,2018-04-30 00:00:00+00:00,282.48
OFFICE OF CAMPAIGN FINANCE,2018-05-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2018-06-30 00:00:00+00:00,-733.48
OFFICE OF CAMPAIGN FINANCE,2018-07-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2018-08-31 00:00:00+00:00,198.56
OFFICE OF CAMPAIGN FINANCE,2018-09-30 00:00:00+00:00,558.27
OFFICE OF CAMPAIGN FINANCE,2018-10-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2018-11-30 00:00:00+00:00,-166.166
OFFICE OF CAMPAIGN FINANCE,2018-12-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2019-01-31 00:00:00+00:00,-63.47
OFFICE OF CAMPAIGN FINANCE,2019-02-28 00:00:00+00:00,168.135
OFFICE OF CAMPAIGN FINANCE,2019-03-31 00:00:00+00:00,-207.875
OFFICE OF CAMPAIGN FINANCE,2019-04-30 00:00:00+00:00,356.81666666666666
OFFICE OF CAMPAIGN FINANCE,2019-05-31 00:00:00+00:00,-1070.45
OFFICE OF CAMPAIGN FINANCE,2019-06-30 00:00:00+00:00,1289.9199999999998
OFFICE OF CAMPAIGN FINANCE,2019-07-31 00:00:00+00:00,-1287.27
OFFICE OF CAMPAIGN FINANCE,2019-08-31 00:00:00+00:00,1549.3333333333333
OFFICE OF CAMPAIGN FINANCE,2019-09-30 00:00:00+00:00,-509.72857142857134
OFFICE OF CAMPAIGN FINANCE,2019-10-31 00:00:00+00:00,-1087.18
OFFICE OF CAMPAIGN FINANCE,2019-11-30 00:00:00+00:00,1.2631870857957336e-14
OFFICE OF CAMPAIGN FINANCE,2019-12-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2020-01-31 00:00:00+00:00,54.06999999999999
OFFICE OF CAMPAIGN FINANCE,2020-02-29 00:00:00+00:00,-67.96
OFFICE OF CAMPAIGN FINANCE,2020-03-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2020-04-30 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2020-05-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2020-06-30 00:00:00+00:00,66.17000000000007
OFFICE OF CAMPAIGN FINANCE,2020-07-31 00:00:00+00:00,0.0
OFFICE OF CAMPAIGN FINANCE,2020-08-31 00:00:00+00:00,292.5
OFFICE OF CAMPAIGN FINANCE,2020-09-30 00:00:00+00:00,2457.04
OFFICE OF CAMPAIGN FINANCE,2020-10-31 00:00:00+00:00,-1265.5
OFFICE OF PEOPLE'S COUNSEL,2012-02-29 00:00:00+00:00,-83.0
OFFICE OF PEOPLE'S COUNSEL,2012-03-31 00:00:00+00:00,14.666666666666666
OFFICE OF PEOPLE'S COUNSEL,2012-04-30 00:00:00+00:00,12.875
OFFICE OF PEOPLE'S COUNSEL,2012-05-31 00:00:00+00:00,-0.8676470588235361
OFFICE OF PEOPLE'S COUNSEL,2012-06-30 00:00:00+00:00,-30.289090909090895
OFFICE OF PEOPLE'S COUNSEL,2012-07-31 00:00:00+00:00,57.75578947368423
OFFICE OF PEOPLE'S COUNSEL,2012-08-31 00:00:00+00:00,-40.07636363636364
OFFICE OF PEOPLE'S COUNSEL,2012-09-30 00:00:00+00:00,1.894736842105263
OFFICE OF PEOPLE'S COUNSEL,2012-10-31 00:00:00+00:00,24.400769230769235
OFFICE OF PEOPLE'S COUNSEL,2012-11-30 00:00:00+00:00,-28.599375000000006
OFFICE OF PEOPLE'S COUNSEL,2012-12-31 00:00:00+00:00,67.99714285714286
OFFICE OF PEOPLE'S COUNSEL,2013-01-31 00:00:00+00:00,-11.229230769230771
OFFICE OF PEOPLE'S COUNSEL,2013-02-28 00:00:00+00:00,28.17105263157895
OFFICE OF PEOPLE'S COUNSEL,2013-03-31 00:00:00+00:00,-120.19666666666666
OFFICE OF PEOPLE'S COUNSEL,2013-04-30 00:00:00+00:00,2.1947619047619007
OFFICE OF PEOPLE'S COUNSEL,2013-05-31 00:00:00+00:00,66.50031249999998
OFFICE OF PEOPLE'S COUNSEL,2013-06-30 00:00:00+00:00,-310.25000000000006
OFFICE OF PEOPLE'S COUNSEL,2013-07-31 00:00:00+00:00,3.6304347826087056
OFFICE OF PEOPLE'S COUNSEL,2013-08-31 00:00:00+00:00,-12.134999999999982
